transaction_id,account_id,merchant_id,transaction_timestamp,transaction_type,amount,payment_channel,status,currency
T002510,A00218,M0043,2024-09-23 16:48:46,Purchase,1106.79,UPI,Success,INR
T002511,A00450,M0089,2025-09-02 04:04:53,Bill_Payment,745.35,ATM,Success,INR
T002512,A00365,M0057,2025-04-29 16:24:50,Transfer,681.24,UPI,Success,INR
T002513,A00189,M0051,2025-05-23 00:40:51,Purchase,1849.87,Card,Success,INR
T002514,A00333,M0013,2024-10-24 18:12:40,Transfer,2226.59,UPI,Failed,INR
T002515,A00435,M0024,2024-06-12 01:39:22,Purchase,628.48,UPI,Success,INR
T002516,A00306,M0011,2025-01-10 04:34:04,Transfer,510.42,Card,Success,INR
T002517,A00124,M0052,2025-10-14 11:14:03,Transfer,3421.32,UPI,Success,INR
T002518,A00019,M0017,2024-09-24 04:35:06,Purchase,12752.36,Card,Success,INR
T002519,A00257,M0037,2025-07-02 10:39:44,Bill_Payment,469.79,Wallet,Success,INR
T002520,A00296,M0013,2024-03-14 06:44:08,Withdrawal,2445.55,NetBanking,Success,INR
T002521,A00416,M0062,2025-05-22 12:49:22,Purchase,967.66,Wallet,Success,INR
T002522,A00022,M0091,2024-03-13 11:51:30,Purchase,2015.02,Card,Success,INR
T002523,A00368,M0084,2024-11-03 19:20:25,Purchase,465.14,Card,Success,INR
T002524,A00450,M0097,2024-07-17 18:53:28,Bill_Payment,355.47,Card,Success,INR
T002525,A00040,M0096,2024-05-09 16:45:09,Purchase,399.23,NetBanking,Success,INR
T002526,A00038,M0008,2025-07-25 12:00:37,Purchase,660.02,Card,Success,INR
T002527,A00048,M0056,2025-09-06 09:55:32,Purchase,887.81,UPI,Success,INR
T002528,A00183,M0093,2025-05-01 02:15:04,Purchase,2567.31,UPI,Success,INR
T002529,A00075,M0083,2024-05-30 23:07:10,Withdrawal,517.95,UPI,Success,INR
T002530,A00209,M0070,2025-10-30 09:43:00,Withdrawal,617.67,UPI,Success,INR
T002531,A00183,M0044,2024-07-24 20:49:50,Transfer,7132.85,UPI,Success,INR
T002532,A00435,M0060,2024-06-27 10:59:20,Transfer,1150.6,Card,Failed,INR
T002533,A00107,M0041,2024-07-15 02:39:14,Transfer,1417.69,UPI,Success,INR
T002534,A00188,M0021,2024-03-29 12:46:27,Purchase,2144.74,Card,Success,INR
T002535,A00264,M0086,2025-03-09 08:36:25,Purchase,684.4,NetBanking,Success,INR
T002536,A00086,M0042,2024-07-01 13:22:47,Purchase,1078.68,UPI,Success,INR
T002537,A00324,M0074,2024-07-27 11:13:48,Withdrawal,820.4,UPI,Success,INR
T002538,A00331,M0074,2025-05-07 18:40:38,Bill_Payment,1017.66,UPI,Success,INR
T002539,A00137,M0029,2024-05-09 17:25:23,Purchase,2342.37,Card,Pending,INR
T002540,A00346,M0080,2025-10-26 04:43:58,Purchase,2012.63,Card,Success,INR
T002541,A00386,M0065,2024-01-13 06:10:19,Purchase,140.6,Card,Success,INR
T002542,A00336,M0017,2025-09-25 01:11:11,Bill_Payment,2692.14,UPI,Success,INR
T002543,A00095,M0030,2024-04-15 07:36:37,Bill_Payment,803.4,Card,Success,INR
T002544,A00326,M0026,2025-01-09 20:41:31,Purchase,1564.5,NetBanking,Success,INR
T002545,A00245,M0053,2025-08-04 08:13:22,Withdrawal,759.9,UPI,Success,INR
T002546,A00090,M0019,2025-12-07 15:07:51,Withdrawal,1046.68,NetBanking,Pending,INR
T002547,A00059,M0053,2025-11-28 17:15:50,Purchase,3582.3,Card,Success,INR
T002548,A00403,M0085,2024-04-08 12:17:07,Purchase,1483.96,UPI,Success,INR
T002549,A00028,M0017,2025-08-16 06:25:16,Transfer,3421.23,Card,Success,INR
T002550,A00072,M0046,2025-08-09 01:51:14,Purchase,1047.46,UPI,Success,INR
T002551,A00270,M0085,2024-07-10 04:51:09,Purchase,953.92,UPI,Success,INR
T002552,A00024,M0053,2024-11-20 01:30:46,Purchase,1108.72,UPI,Success,INR
T002553,A00112,M0064,2025-12-26 05:46:00,Transfer,349.84,UPI,Success,INR
T002554,A00300,M0045,2025-04-11 00:32:43,Bill_Payment,97.33,UPI,Success,INR
T002555,A00056,M0049,2025-01-01 21:06:42,Transfer,543.12,NetBanking,Success,INR
T002556,A00223,M0019,2024-11-13 07:34:22,Purchase,2764.21,Wallet,Success,INR
T002557,A00120,M0071,2024-05-23 01:26:17,Purchase,3938.22,Card,Success,INR
T002558,A00179,M0081,2025-01-18 03:06:00,Transfer,180.89,UPI,Success,INR
T002559,A00288,M0065,2024-08-03 02:05:43,Purchase,3491.23,ATM,Success,INR
T002560,A00434,M0037,2024-12-26 22:49:22,Transfer,643.49,UPI,Success,INR
T002561,A00425,M0070,2024-11-19 10:54:38,Purchase,303.76,UPI,Success,INR
T002562,A00450,M0026,2024-01-15 08:13:27,Withdrawal,2844.96,Card,Success,INR
T002563,A00281,M0002,2024-08-04 23:50:35,Bill_Payment,695.83,Card,Success,INR
T002564,A00372,M0059,2025-05-06 04:47:01,Bill_Payment,11544.7,UPI,Success,INR
T002565,A00189,M0096,2025-06-30 00:55:23,Purchase,598.29,Card,Success,INR
T002566,A00066,M0005,2024-07-01 14:28:25,Transfer,855.15,UPI,Success,INR
T002567,A00298,M0037,2024-09-26 21:09:11,Purchase,455.39,Card,Success,INR
T002568,A00449,M0031,2025-04-11 18:36:08,Withdrawal,1255.02,Card,Success,INR
T002569,A00420,M0076,2025-09-03 06:27:18,Purchase,2247.02,NetBanking,Success,INR
T002570,A00249,M0099,2025-06-02 17:43:50,Withdrawal,231.08,Wallet,Failed,INR
T002571,A00076,M0094,2025-06-25 20:32:47,Purchase,1978.75,Card,Success,INR
T002572,A00137,M0048,2025-04-11 02:18:50,Bill_Payment,759.15,UPI,Success,INR
T002573,A00164,M0006,2024-10-31 12:15:53,Withdrawal,505.32,Card,Success,INR
T002574,A00233,M0015,2024-05-23 02:23:31,Purchase,310.72,UPI,Success,INR
T002575,A00255,M0015,2024-04-20 03:51:12,Bill_Payment,2645.89,ATM,Success,INR
T002576,A00294,M0061,2024-08-19 13:44:15,Purchase,1419.44,NetBanking,Success,INR
T002577,A00417,M0016,2025-11-21 09:42:10,Refund,649.45,UPI,Success,INR
T002578,A00170,M0020,2025-08-06 20:00:22,Withdrawal,2211.69,NetBanking,Success,INR
T002579,A00317,M0077,2025-12-22 17:25:14,Refund,1766.66,UPI,Success,INR
T002580,A00174,M0044,2025-08-14 13:31:56,Purchase,2394.82,UPI,Success,INR
T002581,A00345,M0042,2025-05-14 18:31:44,Purchase,4800.81,NetBanking,Failed,INR
T002582,A00445,M0046,2025-08-17 00:06:55,Withdrawal,1333.77,UPI,Success,INR
T002583,A00018,M0095,2025-07-07 21:14:01,Bill_Payment,6242.51,Wallet,Success,INR
T002584,A00070,M0034,2024-09-29 19:39:39,Purchase,3963.26,UPI,Success,INR
T002585,A00338,M0064,2025-12-03 22:47:49,Purchase,2219.63,NetBanking,Failed,INR
T002586,A00116,M0029,2024-06-21 19:50:35,Purchase,239.34,Card,Success,INR
T002587,A00080,M0003,2024-01-07 02:44:48,Bill_Payment,1210.53,Wallet,Success,INR
T002588,A00015,M0009,2024-06-03 12:34:59,Withdrawal,1368.8,UPI,Success,INR
T002589,A00176,M0075,2025-06-05 16:19:25,Purchase,1331.44,Card,Success,INR
T002590,A00269,M0075,2025-06-29 17:25:14,Purchase,993.44,NetBanking,Success,INR
T002591,A00119,M0025,2025-07-01 04:25:35,Transfer,1961.46,Card,Success,INR
T002592,A00299,M0086,2025-06-01 20:16:42,Purchase,2211.09,UPI,Success,INR
T002593,A00188,M0042,2024-08-02 22:23:51,Withdrawal,243.48,Card,Pending,INR
T002594,A00057,M0046,2024-05-13 21:18:49,Purchase,3712.11,ATM,Success,INR
T002595,A00199,M0073,2024-10-11 00:22:00,Transfer,290.38,NetBanking,Success,INR
T002596,A00017,M0084,2024-05-05 12:47:12,Bill_Payment,761.04,Card,Success,INR
T002597,A00434,M0059,2025-03-14 21:36:03,Transfer,493.33,NetBanking,Success,INR
T002598,A00288,M0021,2025-11-16 04:58:27,Purchase,572.73,UPI,Success,INR
T002599,A00406,M0074,2024-05-31 10:33:22,Withdrawal,2915.74,ATM,Success,INR
T002600,A00055,M0022,2024-11-26 12:27:18,Purchase,1223.48,Card,Success,INR
T002601,A00441,M0029,2025-06-21 10:48:32,Bill_Payment,2027.05,UPI,Success,INR
T002602,A00269,M0063,2025-01-17 00:09:12,Purchase,1936.84,UPI,Success,INR
T002603,A00303,M0073,2024-04-24 05:35:40,Bill_Payment,195.68,UPI,Success,INR
T002604,A00087,M0061,2025-04-26 23:46:31,Purchase,663.83,Card,Success,INR
T002605,A00318,M0064,2024-10-10 13:32:17,Purchase,2151.06,NetBanking,Success,INR
T002606,A00438,M0069,2024-03-15 09:16:07,Purchase,1980.6,Wallet,Success,INR
T002607,A00029,M0040,2024-06-14 22:23:54,Refund,225.65,Wallet,Success,INR
T002608,A00022,M0075,2024-07-07 06:41:01,Refund,2771.17,UPI,Success,INR
T002609,A00321,M0001,2024-03-18 22:18:56,Purchase,1909.22,Card,Success,INR
T002610,A00285,M0065,2025-08-24 11:42:04,Purchase,461.04,Card,Success,INR
T002611,A00048,M0062,2025-11-18 12:40:38,Purchase,1584.09,UPI,Success,INR
T002612,A00005,M0054,2024-01-21 00:33:02,Purchase,892.3,Card,Success,INR
T002613,A00250,M0060,2025-07-19 09:56:05,Withdrawal,1707.47,UPI,Success,INR
T002614,A00163,M0046,2024-07-02 22:56:46,Purchase,216.98,UPI,Success,INR
T002615,A00202,M0005,2024-08-09 15:11:21,Withdrawal,798.44,UPI,Success,INR
T002616,A00101,M0022,2024-11-23 17:33:52,Withdrawal,3173.67,NetBanking,Success,INR
T002617,A00071,M0090,2024-06-27 17:19:09,Transfer,1781.01,Card,Success,INR
T002618,A00430,M0053,2024-04-21 17:37:54,Bill_Payment,2236.07,NetBanking,Success,INR
T002619,A00163,M0070,2025-12-26 08:11:53,Purchase,888.75,Card,Success,INR
T002620,A00173,M0032,2024-02-28 06:16:32,Purchase,1822.4,UPI,Pending,INR
T002621,A00141,M0011,2024-11-22 06:33:38,Withdrawal,946.93,UPI,Success,INR
T002622,A00138,M0010,2025-09-12 14:20:32,Purchase,477.06,UPI,Success,INR
T002623,A00066,M0039,2025-10-30 04:16:49,Purchase,873.98,UPI,Success,INR
T002624,A00198,M0098,2024-07-09 02:38:49,Bill_Payment,4058.77,Wallet,Success,INR
T002625,A00328,M0031,2024-07-18 06:42:34,Transfer,3038.41,Card,Success,INR
T002626,A00228,M0012,2024-11-07 09:08:02,Purchase,449.0,UPI,Success,INR
T002627,A00281,M0080,2025-12-08 12:28:37,Withdrawal,753.25,UPI,Success,INR
T002628,A00172,M0038,2024-02-04 22:54:48,Purchase,477.32,Card,Success,INR
T002629,A00316,M0067,2025-01-13 04:21:41,Refund,1288.93,Card,Success,INR
T002630,A00431,M0066,2025-01-21 20:54:41,Purchase,2690.67,Card,Success,INR
T002631,A00040,M0052,2024-08-24 18:57:05,Transfer,6826.82,UPI,Success,INR
T002632,A00007,M0005,2025-09-07 14:34:52,Withdrawal,303.47,Card,Success,INR
T002633,A00174,M0011,2025-06-02 00:49:48,Purchase,2374.43,UPI,Success,INR
T002634,A00151,M0025,2024-10-09 09:58:39,Withdrawal,1089.07,NetBanking,Success,INR
T002635,A00211,M0035,2024-01-01 13:27:06,Bill_Payment,788.06,UPI,Success,INR
T002636,A00302,M0035,2025-04-08 14:29:27,Withdrawal,472.59,UPI,Success,INR
T002637,A00086,M0022,2024-08-17 02:30:13,Purchase,5441.85,Card,Success,INR
T002638,A00397,M0037,2024-06-20 10:51:53,Transfer,253.16,UPI,Success,INR
T002639,A00253,M0086,2024-03-27 00:59:34,Bill_Payment,705.72,Card,Success,INR
T002640,A00021,M0055,2025-07-06 02:10:38,Purchase,1526.25,UPI,Success,INR
T002641,A00257,M0075,2024-05-02 08:42:48,Transfer,1649.06,UPI,Pending,INR
T002642,A00379,M0096,2024-10-24 08:57:08,Purchase,3368.15,Wallet,Success,INR
T002643,A00403,M0099,2025-11-20 13:48:31,Purchase,496.4,UPI,Success,INR
T002644,A00381,M0095,2025-07-28 12:48:17,Purchase,1923.59,UPI,Success,INR
T002645,A00444,M0072,2025-04-28 15:29:33,Refund,1036.25,UPI,Success,INR
T002646,A00033,M0064,2024-06-13 07:57:19,Transfer,1137.05,Wallet,Success,INR
T002647,A00260,M0020,2025-11-29 04:07:03,Purchase,725.15,Card,Success,INR
T002648,A00234,M0098,2025-01-17 06:31:50,Bill_Payment,1268.61,ATM,Success,INR
T002649,A00003,M0004,2024-07-27 10:38:53,Transfer,964.73,NetBanking,Success,INR
T002650,A00347,M0018,2025-03-07 01:13:55,Withdrawal,795.82,NetBanking,Success,INR
T002651,A00308,M0051,2025-01-23 10:40:18,Purchase,683.56,Card,Success,INR
T002652,A00227,M0068,2025-07-13 16:05:55,Bill_Payment,1533.4,NetBanking,Success,INR
T002653,A00284,M0020,2024-08-11 16:31:47,Transfer,331.03,UPI,Success,INR
T002654,A00070,M0009,2024-01-03 14:10:33,Withdrawal,922.31,NetBanking,Success,INR
T002655,A00439,M0080,2025-01-06 23:54:49,Purchase,549.53,NetBanking,Success,INR
T002656,A00313,M0026,2025-11-17 20:16:12,Purchase,981.79,Card,Success,INR
T002657,A00364,M0025,2025-03-21 13:06:59,Purchase,993.09,UPI,Success,INR
T002658,A00254,M0068,2025-09-02 09:34:37,Bill_Payment,2392.68,Card,Success,INR
T002659,A00144,M0041,2024-04-25 11:52:01,Purchase,1984.48,Card,Pending,INR
T002660,A00024,M0059,2024-09-26 18:40:28,Withdrawal,1425.98,Card,Success,INR
T002661,A00425,M0045,2025-03-22 04:18:43,Purchase,1281.08,ATM,Success,INR
T002662,A00234,M0041,2025-01-02 08:58:46,Purchase,923.55,Card,Failed,INR
T002663,A00333,M0038,2024-09-09 11:43:25,Purchase,908.31,UPI,Success,INR
T002664,A00175,M0019,2024-11-12 00:02:05,Withdrawal,227.45,Card,Success,INR
T002665,A00332,M0014,2025-02-18 18:32:15,Withdrawal,2122.55,NetBanking,Success,INR
T002666,A00325,M0021,2024-04-04 04:32:55,Refund,1393.92,Wallet,Success,INR
T002667,A00357,M0015,2024-01-24 00:45:11,Bill_Payment,3230.32,Card,Success,INR
T002668,A00159,M0003,2025-09-19 09:00:37,Purchase,665.74,UPI,Success,INR
T002669,A00348,M0037,2025-10-24 07:47:02,Bill_Payment,3409.54,UPI,Success,INR
T002670,A00348,M0046,2024-02-19 02:33:02,Purchase,922.75,UPI,Success,INR
T002671,A00286,M0016,2025-05-16 19:52:11,Bill_Payment,654.69,UPI,Success,INR
T002672,A00018,M0014,2025-12-18 11:22:30,Purchase,4406.78,NetBanking,Success,INR
T002673,A00044,M0009,2025-05-12 03:35:20,Bill_Payment,1521.58,UPI,Success,INR
T002674,A00155,M0007,2024-11-30 06:09:04,Purchase,4934.01,UPI,Success,INR
T002675,A00355,M0014,2024-03-19 23:26:58,Purchase,1278.5,NetBanking,Success,INR
T002676,A00410,M0006,2025-08-04 00:42:45,Purchase,2268.06,UPI,Success,INR
T002677,A00377,M0085,2024-01-27 14:59:02,Purchase,2767.87,UPI,Failed,INR
T002678,A00231,M0015,2024-09-27 19:36:00,Purchase,851.3,Card,Success,INR
T002679,A00371,M0052,2025-07-15 06:51:31,Bill_Payment,1497.36,UPI,Pending,INR
T002680,A00316,M0072,2024-09-03 09:23:19,Withdrawal,1259.91,Card,Success,INR
T002681,A00402,M0034,2025-08-13 18:32:57,Purchase,2319.46,NetBanking,Success,INR
T002682,A00225,M0001,2025-01-21 09:35:10,Purchase,420.39,Wallet,Success,INR
T002683,A00217,M0096,2025-12-02 21:29:26,Purchase,1883.75,UPI,Success,INR
T002684,A00056,M0069,2025-07-12 08:02:55,Bill_Payment,2510.96,UPI,Success,INR
T002685,A00031,M0094,2024-12-26 14:47:22,Purchase,593.13,Card,Success,INR
T002686,A00357,M0086,2025-05-02 12:55:46,Transfer,496.06,UPI,Success,INR
T002687,A00059,M0020,2024-12-17 06:27:47,Purchase,246.55,Card,Success,INR
T002688,A00380,M0080,2025-12-01 21:38:31,Purchase,7119.7,UPI,Success,INR
T002689,A00386,M0007,2024-09-12 19:25:39,Purchase,567.64,Card,Success,INR
T002690,A00353,M0007,2024-08-09 01:21:37,Purchase,3929.07,Wallet,Success,INR
T002691,A00423,M0050,2024-01-01 00:02:43,Purchase,909.43,ATM,Pending,INR
T002692,A00445,M0002,2025-06-29 14:35:40,Purchase,2946.54,NetBanking,Success,INR
T002693,A00235,M0047,2025-03-21 23:01:55,Purchase,1849.82,UPI,Success,INR
T002694,A00107,M0014,2024-03-19 08:20:30,Transfer,7273.07,Card,Success,INR
T002695,A00191,M0031,2024-08-23 15:21:53,Purchase,4028.85,Card,Success,INR
T002696,A00018,M0050,2024-11-29 08:17:50,Purchase,1328.48,Wallet,Success,INR
T002697,A00401,M0061,2024-12-14 08:11:22,Purchase,1449.32,Wallet,Success,INR
T002698,A00226,M0041,2024-04-07 08:37:38,Bill_Payment,2020.72,ATM,Success,INR
T002699,A00167,M0014,2024-03-22 15:54:15,Transfer,12248.69,Wallet,Success,INR
T002700,A00071,M0005,2025-05-16 18:02:10,Withdrawal,1165.56,Card,Success,INR
T002701,A00362,M0075,2025-04-21 14:01:40,Purchase,342.61,NetBanking,Success,INR
T002702,A00054,M0005,2025-12-04 07:19:39,Purchase,1366.82,ATM,Success,INR
T002703,A00245,M0064,2025-07-03 18:49:47,Purchase,616.09,Card,Success,INR
T002704,A00350,M0029,2024-01-14 06:34:34,Transfer,1326.3,NetBanking,Success,INR
T002705,A00076,M0075,2025-01-26 01:49:50,Transfer,3090.34,Wallet,Success,INR
T002706,A00035,M0005,2024-12-12 08:43:52,Bill_Payment,1726.19,Card,Success,INR
T002707,A00267,M0096,2024-11-05 11:13:46,Bill_Payment,642.98,UPI,Success,INR
T002708,A00317,M0036,2025-01-20 13:46:24,Purchase,913.6,UPI,Success,INR
T002709,A00300,M0079,2024-07-27 10:33:35,Purchase,420.06,UPI,Success,INR
T002710,A00121,M0019,2024-12-22 20:20:51,Purchase,3456.7,Card,Success,INR
T002711,A00324,M0064,2025-08-23 19:15:53,Purchase,2295.15,Card,Success,INR
T002712,A00025,M0022,2025-07-21 23:03:10,Bill_Payment,411.78,Card,Success,INR
T002713,A00432,M0034,2024-04-03 01:16:40,Purchase,10603.28,Card,Success,INR
T002714,A00160,M0056,2024-04-02 06:51:30,Refund,902.11,ATM,Success,INR
T002715,A00084,M0017,2024-12-05 09:22:42,Transfer,1430.78,UPI,Success,INR
T002716,A00114,M0076,2025-08-19 10:24:59,Purchase,809.35,Wallet,Pending,INR
T002717,A00223,M0089,2025-03-20 02:07:50,Purchase,1600.52,UPI,Success,INR
T002718,A00388,M0056,2024-01-22 04:49:01,Transfer,1193.5,Card,Success,INR
T002719,A00166,M0017,2024-10-17 20:30:23,Purchase,311.73,Card,Success,INR
T002720,A00191,M0074,2025-04-29 23:21:14,Purchase,3153.15,NetBanking,Success,INR
T002721,A00175,M0092,2024-11-01 04:43:35,Purchase,520.44,Card,Success,INR
T002722,A00001,M0082,2025-09-25 18:05:26,Purchase,2503.39,UPI,Success,INR
T002723,A00387,M0018,2024-05-07 15:19:57,Transfer,890.09,UPI,Success,INR
T002724,A00229,M0045,2025-09-16 13:50:49,Purchase,1160.95,UPI,Success,INR
T002725,A00086,M0096,2024-09-29 04:24:12,Withdrawal,1692.4,UPI,Success,INR
T002726,A00062,M0078,2025-03-17 15:22:41,Withdrawal,1240.84,Card,Success,INR
T002727,A00320,M0056,2025-05-17 05:54:18,Purchase,2141.88,Card,Success,INR
T002728,A00401,M0080,2024-05-09 17:19:15,Transfer,579.76,NetBanking,Success,INR
T002729,A00382,M0050,2024-05-11 11:31:48,Purchase,2788.33,Wallet,Success,INR
T002730,A00206,M0058,2025-08-19 18:49:44,Withdrawal,433.77,Card,Success,INR
T002731,A00105,M0018,2025-04-26 19:55:28,Purchase,482.24,UPI,Success,INR
T002732,A00318,M0080,2025-01-24 07:36:50,Purchase,1846.62,NetBanking,Success,INR
T002733,A00291,M0081,2025-08-15 02:44:55,Purchase,2820.28,Card,Success,INR
T002734,A00250,M0007,2024-11-20 19:59:02,Withdrawal,1415.79,Card,Success,INR
T002735,A00013,M0076,2024-03-09 09:25:24,Purchase,4200.58,Card,Success,INR
T002736,A00163,M0098,2025-10-21 19:40:31,Purchase,517.89,Card,Success,INR
T002737,A00043,M0010,2025-03-23 03:24:24,Purchase,384.22,Wallet,Success,INR
T002738,A00386,M0069,2025-06-11 07:47:18,Purchase,2331.87,ATM,Success,INR
T002739,A00440,M0085,2025-09-08 02:32:16,Withdrawal,1224.23,Wallet,Success,INR
T002740,A00111,M0003,2024-06-13 03:40:13,Transfer,2265.47,NetBanking,Success,INR
T002741,A00205,M0083,2025-05-02 21:33:28,Bill_Payment,434.75,Wallet,Success,INR
T002742,A00384,M0044,2025-12-13 07:37:11,Purchase,735.91,UPI,Success,INR
T002743,A00256,M0099,2025-12-09 11:44:50,Purchase,5263.27,NetBanking,Success,INR
T002744,A00307,M0070,2025-03-01 18:45:39,Withdrawal,915.15,UPI,Success,INR
T002745,A00438,M0014,2025-11-27 23:45:35,Transfer,3959.42,NetBanking,Success,INR
T002746,A00144,M0004,2024-09-21 11:52:27,Purchase,2206.4,UPI,Success,INR
T002747,A00146,M0018,2025-09-03 21:06:14,Transfer,848.17,UPI,Success,INR
T002748,A00391,M0093,2024-12-07 22:09:23,Withdrawal,3907.22,UPI,Success,INR
T002749,A00301,M0099,2025-12-26 19:13:28,Purchase,1471.03,UPI,Pending,INR
T002750,A00164,M0052,2024-10-04 20:16:34,Withdrawal,1110.07,UPI,Success,INR
T002751,A00169,M0038,2025-11-04 23:21:15,Purchase,1020.58,UPI,Failed,INR
T002752,A00298,M0080,2025-03-14 19:10:15,Bill_Payment,1627.74,NetBanking,Failed,INR
T002753,A00233,M0020,2024-06-05 04:08:07,Transfer,397.23,Wallet,Success,INR
T002754,A00391,M0088,2025-02-25 00:00:51,Purchase,2462.95,NetBanking,Success,INR
T002755,A00271,M0099,2024-09-07 18:48:15,Purchase,1631.53,NetBanking,Success,INR
T002756,A00060,M0044,2025-08-31 19:25:26,Refund,655.86,NetBanking,Success,INR
T002757,A00296,M0051,2025-06-13 23:46:11,Withdrawal,350.15,Wallet,Success,INR
T002758,A00235,M0019,2024-11-22 07:54:51,Purchase,875.15,Card,Failed,INR
T002759,A00165,M0068,2024-04-06 04:28:00,Transfer,1373.55,Card,Success,INR
T002760,A00194,M0097,2025-05-27 09:41:20,Transfer,1261.9,Wallet,Failed,INR
T002761,A00234,M0066,2024-08-03 16:39:25,Purchase,1254.93,UPI,Success,INR
T002762,A00368,M0013,2024-05-11 13:09:21,Purchase,2011.07,UPI,Success,INR
T002763,A00183,M0062,2024-09-16 22:27:55,Transfer,389.31,NetBanking,Success,INR
T002764,A00333,M0061,2024-05-04 18:34:50,Purchase,1033.94,UPI,Success,INR
T002765,A00232,M0030,2024-03-22 19:45:56,Purchase,1433.76,Card,Failed,INR
T002766,A00361,M0098,2024-10-09 19:14:50,Withdrawal,1660.1,UPI,Success,INR
T002767,A00107,M0030,2025-11-13 04:36:33,Transfer,2462.55,NetBanking,Success,INR
T002768,A00378,M0051,2024-02-28 04:29:27,Purchase,913.11,ATM,Success,INR
T002769,A00223,M0088,2025-06-27 09:10:05,Purchase,1150.53,UPI,Success,INR
T002770,A00080,M0048,2024-06-09 18:11:11,Transfer,562.62,UPI,Success,INR
T002771,A00234,M0033,2024-10-10 14:05:28,Transfer,1555.29,UPI,Success,INR
T002772,A00381,M0074,2024-04-15 02:24:51,Transfer,500.99,Card,Success,INR
T002773,A00184,M0082,2024-04-14 02:42:36,Purchase,1837.85,UPI,Success,INR
T002774,A00428,M0019,2025-03-14 10:05:08,Transfer,3174.89,Card,Success,INR
T002775,A00185,M0071,2024-08-15 17:47:59,Bill_Payment,1671.47,UPI,Success,INR
T002776,A00134,M0057,2025-11-30 18:12:04,Purchase,3480.63,UPI,Success,INR
T002777,A00220,M0019,2025-08-04 16:47:46,Purchase,729.14,UPI,Success,INR
T002778,A00288,M0088,2024-11-13 02:35:27,Withdrawal,372.84,Card,Success,INR
T002779,A00364,M0079,2025-04-08 07:55:20,Purchase,948.04,UPI,Success,INR
T002780,A00202,M0041,2025-08-21 12:01:48,Purchase,631.04,Card,Success,INR
T002781,A00370,M0042,2025-04-16 04:35:33,Purchase,703.39,UPI,Success,INR
T002782,A00146,M0087,2024-02-25 12:21:28,Purchase,148.47,UPI,Pending,INR
T002783,A00324,M0052,2025-09-16 18:39:20,Purchase,1284.42,UPI,Success,INR
T002784,A00127,M0004,2024-01-13 11:13:49,Purchase,1118.07,Card,Success,INR
T002785,A00135,M0004,2025-03-15 14:22:06,Bill_Payment,2342.01,Card,Success,INR
T002786,A00114,M0005,2024-01-18 23:59:08,Transfer,1804.05,Wallet,Pending,INR
T002787,A00264,M0041,2025-11-24 20:17:45,Transfer,936.54,UPI,Success,INR
T002788,A00064,M0087,2024-04-22 05:44:13,Purchase,2493.81,UPI,Success,INR
T002789,A00135,M0061,2024-08-16 15:48:41,Transfer,2435.67,UPI,Failed,INR
T002790,A00041,M0075,2024-06-19 03:47:34,Purchase,707.48,UPI,Failed,INR
T002791,A00296,M0055,2024-10-21 00:35:08,Withdrawal,1308.31,UPI,Success,INR
T002792,A00003,M0075,2024-07-07 19:18:03,Bill_Payment,4270.33,UPI,Success,INR
T002793,A00401,M0013,2025-03-01 02:11:39,Transfer,1471.27,UPI,Success,INR
T002794,A00194,M0014,2024-03-19 03:42:52,Transfer,523.24,Card,Success,INR
T002795,A00110,M0060,2025-10-19 10:28:02,Withdrawal,399.32,NetBanking,Success,INR
T002796,A00221,M0072,2024-06-30 18:49:59,Transfer,291.73,UPI,Success,INR
